lead_time,cycle,neurons,dropout,activation,num_layers,val_mae12,n_reps
84.0,3.0,32.0,0.3,leaky_relu,1.0,1.0050094326337178,3
84.0,3.0,16.0,0.3,leaky_relu,1.0,1.0305280288060505,3
84.0,3.0,32.0,0.05,leaky_relu,1.0,1.03343931833903,3
84.0,3.0,16.0,0.1,leaky_relu,1.0,1.03663303454717,3
84.0,3.0,256.0,0.05,relu,1.0,1.0387590924898784,3
84.0,3.0,256.0,0.0,relu,1.0,1.0473912358283997,3
84.0,3.0,256.0,0.0,leaky_relu,1.0,1.0851633946100872,3
84.0,3.0,256.0,0.3,leaky_relu,3.0,1.0876917839050293,3
84.0,3.0,256.0,0.05,leaky_relu,1.0,1.0963615973790486,3
90.0,0.0,256.0,0.0,selu,1.0,0.7770858009656271,3
90.0,0.0,256.0,0.0,selu,3.0,0.7913147807121277,3
90.0,0.0,256.0,0.0,selu,2.0,0.8003503878911337,3
90.0,0.0,16.0,0.0,selu,3.0,0.8286802172660828,3
90.0,0.0,64.0,0.0,selu,2.0,0.8319933811823527,3
90.0,0.0,32.0,0.0,selu,2.0,0.832827647527059,3
90.0,0.0,128.0,0.0,selu,3.0,0.8350569605827332,3
90.0,0.0,32.0,0.0,selu,3.0,0.8355646332105001,3
90.0,0.0,64.0,0.0,selu,3.0,0.8480637470881144,3
90.0,0.0,128.0,0.0,selu,2.0,0.8761783838272095,3
90.0,0.0,128.0,0.0,selu,1.0,0.9044933319091797,3
90.0,0.0,16.0,0.0,selu,2.0,0.9384661118189493,3
90.0,0.0,256.0,0.1,leaky_relu,3.0,0.9586305419603983,3
90.0,0.0,256.0,0.0,relu,2.0,1.000610093275706,3
90.0,0.0,256.0,0.3,leaky_relu,3.0,1.0241719881693523,3
90.0,0.0,128.0,0.0,relu,2.0,1.0317827463150022,3
90.0,0.0,256.0,0.0,leaky_relu,3.0,1.0363554159800212,3
90.0,0.0,64.0,0.0,relu,3.0,1.0409453709920247,3
90.0,0.0,256.0,0.05,selu,1.0,1.1601602633794148,3
90.0,0.0,128.0,0.1,relu,3.0,1.1707943280537922,3
90.0,1.0,256.0,0.0,selu,1.0,0.7852503259976705,3
90.0,1.0,16.0,0.0,selu,3.0,0.7960524360338846,3
90.0,1.0,16.0,0.0,selu,2.0,0.8241471449534098,3
90.0,1.0,32.0,0.0,selu,3.0,0.824540356794993,3
90.0,1.0,64.0,0.0,selu,2.0,0.8258213996887207,3
90.0,1.0,32.0,0.0,selu,2.0,0.8277428348859152,3
90.0,1.0,128.0,0.0,selu,2.0,0.8337217768033346,3
90.0,1.0,64.0,0.0,selu,3.0,0.8461313247680664,3
90.0,1.0,128.0,0.0,selu,1.0,0.8761680722236633,3
90.0,1.0,256.0,0.0,selu,3.0,0.8768862883249918,3
90.0,1.0,128.0,0.0,selu,3.0,0.882566511631012,3
90.0,1.0,256.0,0.0,selu,2.0,0.8949108322461446,3
90.0,1.0,128.0,0.0,relu,2.0,0.9071518381436666,3
90.0,1.0,32.0,0.0,leaky_relu,1.0,0.9212588667869568,3
90.0,1.0,64.0,0.0,leaky_relu,2.0,0.9456908901532491,3
90.0,1.0,256.0,0.05,leaky_relu,1.0,0.9476638237635294,3
90.0,1.0,32.0,0.3,leaky_relu,1.0,0.958287755648295,3
90.0,1.0,128.0,0.0,leaky_relu,2.0,0.9608285029729208,3
90.0,1.0,16.0,0.0,relu,1.0,0.9745319485664368,3
90.0,1.0,16.0,0.0,relu,3.0,1.00283545255661,3
90.0,2.0,256.0,0.0,selu,3.0,0.8608888188997904,3
90.0,2.0,32.0,0.0,selu,3.0,0.8713014324506124,3
90.0,2.0,64.0,0.0,selu,2.0,0.8807998895645142,3
90.0,2.0,256.0,0.0,selu,2.0,0.8840482036272684,3
90.0,2.0,32.0,0.0,selu,2.0,0.9028234084447225,3
90.0,2.0,128.0,0.0,selu,3.0,0.9168532093365988,3
90.0,2.0,128.0,0.0,selu,2.0,0.9266471465428671,3
90.0,2.0,64.0,0.0,selu,3.0,0.9355243643124899,3
90.0,2.0,256.0,0.0,selu,1.0,0.9620539347330729,3
90.0,2.0,256.0,0.0,leaky_relu,2.0,1.210470159848531,3
90.0,2.0,128.0,0.0,leaky_relu,3.0,1.2285387516021729,3
90.0,2.0,128.0,0.0,leaky_relu,2.0,1.2468055486679077,3
90.0,2.0,64.0,0.0,leaky_relu,3.0,1.3146526018778484,3
90.0,2.0,256.0,0.0,leaky_relu,3.0,1.3223421971003215,3
90.0,2.0,128.0,0.05,leaky_relu,3.0,1.3227409919102986,3
90.0,2.0,256.0,0.3,leaky_relu,3.0,1.3313987255096436,3
90.0,2.0,128.0,0.3,leaky_relu,3.0,1.3613125085830688,3
90.0,2.0,64.0,0.3,leaky_relu,3.0,1.3861674865086873,3
90.0,2.0,128.0,0.0,relu,2.0,1.4161747694015503,3
90.0,2.0,256.0,0.05,leaky_relu,2.0,1.4269591569900513,3
90.0,3.0,256.0,0.3,leaky_relu,1.0,0.8239360054334005,3
90.0,3.0,16.0,0.1,relu,1.0,0.8501183787981669,3
90.0,3.0,32.0,0.1,relu,1.0,0.935673455397288,3
90.0,3.0,128.0,0.1,leaky_relu,1.0,0.9371896584828695,3
90.0,3.0,64.0,0.1,leaky_relu,1.0,0.9823985497156779,3
90.0,3.0,64.0,0.3,leaky_relu,1.0,0.9905542333920797,3
90.0,3.0,32.0,0.1,leaky_relu,1.0,0.997522234916687,3
90.0,3.0,32.0,0.05,leaky_relu,1.0,1.0044720967610676,3
90.0,3.0,128.0,0.05,leaky_relu,1.0,1.0207319657007854,3
90.0,3.0,32.0,0.05,relu,1.0,1.0261828700701396,3
90.0,3.0,16.0,0.05,leaky_relu,1.0,1.0315211415290833,3
90.0,3.0,32.0,0.3,leaky_relu,1.0,1.0329608917236328,3
90.0,3.0,64.0,0.05,relu,1.0,1.0346843600273132,3
90.0,3.0,16.0,0.3,leaky_relu,1.0,1.042775829633077,3
90.0,3.0,256.0,0.1,leaky_relu,1.0,1.0561551054318745,3
90.0,3.0,256.0,0.0,leaky_relu,1.0,1.056573470433553,3
90.0,3.0,256.0,0.0,selu,2.0,1.0620472431182861,3
90.0,3.0,256.0,0.0,selu,3.0,1.0788037379582722,3
90.0,3.0,64.0,0.05,leaky_relu,1.0,1.0788547197977703,3
90.0,3.0,256.0,0.05,leaky_relu,1.0,1.0861797730127971,3
96.0,0.0,256.0,0.0,selu,2.0,0.7664207418759664,3
96.0,0.0,256.0,0.0,selu,1.0,0.7869712114334106,3
96.0,0.0,256.0,0.0,selu,3.0,0.7923856774965922,3
96.0,0.0,16.0,0.0,selu,3.0,0.8095143437385559,3
96.0,0.0,64.0,0.0,selu,3.0,0.8168975512186686,3
96.0,0.0,64.0,0.0,selu,2.0,0.8221792976061503,3
96.0,0.0,128.0,0.0,selu,2.0,0.8240690032641093,3
96.0,0.0,32.0,0.0,selu,2.0,0.8399397333463033,3
96.0,0.0,128.0,0.0,selu,3.0,0.8512812654177347,3
96.0,0.0,32.0,0.0,selu,3.0,0.8729364275932312,3
96.0,0.0,16.0,0.0,selu,2.0,0.89372185866038,3
96.0,0.0,128.0,0.0,selu,1.0,0.8981391787528992,3
96.0,0.0,256.0,0.0,leaky_relu,2.0,1.0005512634913125,3
96.0,0.0,256.0,0.0,relu,2.0,1.0171707669893901,3
96.0,0.0,256.0,0.1,leaky_relu,3.0,1.0477225184440613,3
96.0,0.0,128.0,0.0,relu,2.0,1.0477547844250996,3
96.0,0.0,256.0,0.05,selu,1.0,1.080807129542033,3
96.0,0.0,256.0,0.3,leaky_relu,3.0,1.106885512669881,3
96.0,0.0,256.0,0.05,leaky_relu,3.0,1.2072914838790894,3
96.0,0.0,64.0,0.0,relu,3.0,1.20842448870341,3
96.0,1.0,256.0,0.0,selu,1.0,0.7915263374646505,3
96.0,1.0,64.0,0.0,selu,3.0,0.8258288304011027,3
96.0,1.0,128.0,0.0,selu,3.0,0.8324790398279825,3
96.0,1.0,16.0,0.0,selu,2.0,0.8331267833709717,3
96.0,1.0,64.0,0.0,selu,2.0,0.8391856948534647,3
96.0,1.0,32.0,0.0,selu,2.0,0.843968133131663,3
96.0,1.0,128.0,0.0,selu,2.0,0.8634992241859436,3
96.0,1.0,256.0,0.0,selu,3.0,0.8689831296602885,3
96.0,1.0,128.0,0.0,selu,1.0,0.8701236844062805,3
96.0,1.0,16.0,0.0,leaky_relu,1.0,0.8832889000574747,3
96.0,1.0,16.0,0.0,selu,3.0,0.8885856668154398,3
96.0,1.0,32.0,0.0,selu,3.0,0.9087842702865601,3
96.0,1.0,256.0,0.0,selu,2.0,0.914370576540629,3
96.0,1.0,256.0,0.0,leaky_relu,2.0,0.9607176383336383,3
96.0,1.0,64.0,0.3,leaky_relu,1.0,0.9761722683906555,3
96.0,1.0,16.0,0.0,leaky_relu,3.0,0.9836913545926412,3
96.0,1.0,64.0,0.0,relu,2.0,0.9939587513605753,3
96.0,1.0,256.0,0.05,relu,1.0,0.9966401060422262,3
96.0,1.0,32.0,0.3,leaky_relu,1.0,0.9991712967554728,3
96.0,1.0,128.0,0.0,leaky_relu,2.0,1.0052313009897869,3
96.0,2.0,256.0,0.0,selu,3.0,0.8609768350919088,3
96.0,2.0,256.0,0.0,selu,2.0,0.873688538869222,3
96.0,2.0,32.0,0.0,selu,2.0,0.8756953477859497,3
96.0,2.0,64.0,0.0,selu,3.0,0.8932435115178426,3
96.0,2.0,128.0,0.0,selu,3.0,0.9060079256693522,3
96.0,2.0,128.0,0.0,selu,2.0,0.9173600474993387,3
96.0,2.0,64.0,0.0,selu,2.0,0.9213969707489014,3
96.0,2.0,32.0,0.0,selu,3.0,0.940866490205129,3
96.0,2.0,256.0,0.0,selu,1.0,0.9429742296536764,3
96.0,2.0,128.0,0.0,leaky_relu,2.0,1.0996015071868896,3
96.0,2.0,256.0,0.0,leaky_relu,2.0,1.1442311207453408,3
96.0,2.0,128.0,0.0,leaky_relu,3.0,1.2931488355000813,3
96.0,2.0,128.0,0.1,leaky_relu,3.0,1.3328040440877278,3
96.0,2.0,256.0,0.3,leaky_relu,3.0,1.3355231285095215,3
96.0,2.0,128.0,0.0,relu,2.0,1.3459637959798176,3
96.0,2.0,256.0,0.0,relu,2.0,1.3665286699930828,3
96.0,2.0,128.0,0.3,leaky_relu,3.0,1.3783599138259888,3
96.0,2.0,128.0,0.05,leaky_relu,3.0,1.3784013191858928,3
96.0,2.0,64.0,0.3,leaky_relu,3.0,1.3810920317967732,3
96.0,2.0,256.0,0.0,leaky_relu,3.0,1.385280688603719,3
96.0,3.0,32.0,0.05,relu,1.0,0.8910617033640543,3
96.0,3.0,128.0,0.1,leaky_relu,1.0,0.921214759349823,3
96.0,3.0,16.0,0.1,leaky_relu,1.0,0.9565601746241251,3
96.0,3.0,128.0,0.3,leaky_relu,1.0,0.9623292287190756,3
96.0,3.0,256.0,0.1,leaky_relu,1.0,0.964420219262441,3
96.0,3.0,256.0,0.3,leaky_relu,1.0,0.9779279629389445,3
96.0,3.0,16.0,0.05,leaky_relu,1.0,0.990198532740275,3
96.0,3.0,64.0,0.3,leaky_relu,1.0,1.000144104162852,3
96.0,3.0,64.0,0.05,leaky_relu,1.0,1.008393148581187,3
96.0,3.0,32.0,0.05,leaky_relu,1.0,1.014677385489146,3
96.0,3.0,128.0,0.05,leaky_relu,1.0,1.0198320746421814,3
96.0,3.0,16.0,0.3,leaky_relu,1.0,1.0277514457702637,3
96.0,3.0,64.0,0.1,leaky_relu,1.0,1.034923513730367,3
96.0,3.0,32.0,0.1,leaky_relu,1.0,1.0443664391835532,3
96.0,3.0,256.0,0.05,leaky_relu,1.0,1.0568543473879497,3
96.0,3.0,256.0,0.0,selu,2.0,1.057477076848348,3
96.0,3.0,256.0,0.0,selu,3.0,1.0739810864130657,3
96.0,3.0,32.0,0.3,leaky_relu,1.0,1.075931469599406,3
96.0,3.0,32.0,0.0,selu,3.0,1.078843394915263,3
96.0,3.0,64.0,0.05,relu,1.0,1.1081607341766357,3
102.0,0.0,256.0,0.0,selu,1.0,0.8007106979688009,3
102.0,0.0,128.0,0.0,selu,2.0,0.8009003202120463,3
102.0,0.0,32.0,0.0,selu,2.0,0.8084519902865092,3
102.0,0.0,256.0,0.0,selu,2.0,0.8128289779027303,3
102.0,0.0,256.0,0.0,selu,3.0,0.8211754163106283,3
102.0,0.0,128.0,0.0,selu,3.0,0.8334202965100607,3
102.0,0.0,64.0,0.0,selu,3.0,0.8477161526679993,3
102.0,0.0,64.0,0.0,selu,2.0,0.8590488036473592,3
102.0,0.0,16.0,0.0,selu,2.0,0.8705085317293803,3
102.0,0.0,128.0,0.0,selu,1.0,0.8818151553471884,3
102.0,0.0,32.0,0.0,selu,3.0,0.8915780782699585,3
102.0,0.0,256.0,0.1,leaky_relu,3.0,1.0371776421864827,3
102.0,0.0,256.0,0.0,leaky_relu,3.0,1.0515445868174236,3
102.0,0.0,256.0,0.0,relu,2.0,1.0758493343989055,3
102.0,0.0,64.0,0.0,relu,2.0,1.1017831563949585,3
102.0,0.0,256.0,0.0,leaky_relu,2.0,1.1036803722381592,3
102.0,0.0,256.0,0.05,selu,1.0,1.1392394304275513,3
102.0,0.0,128.0,0.0,relu,2.0,1.1413952509562175,3
102.0,0.0,256.0,0.05,leaky_relu,3.0,1.1446702877680461,3
102.0,0.0,256.0,0.3,leaky_relu,3.0,1.2213484048843384,3
102.0,1.0,256.0,0.0,selu,1.0,0.8388794660568237,3
102.0,1.0,128.0,0.0,selu,1.0,0.8478809595108032,3
102.0,1.0,64.0,0.0,selu,2.0,0.8647906382878622,3
102.0,1.0,256.0,0.0,selu,2.0,0.8696157336235046,3
102.0,1.0,16.0,0.0,selu,3.0,0.8701013724009196,3
102.0,1.0,128.0,0.0,selu,2.0,0.8714045484860738,3
102.0,1.0,64.0,0.0,selu,3.0,0.8762527902921041,3
102.0,1.0,128.0,0.0,selu,3.0,0.8765156269073486,3
102.0,1.0,32.0,0.0,selu,2.0,0.8788663943608602,3
102.0,1.0,32.0,0.0,selu,3.0,0.8819066484769186,3
102.0,1.0,16.0,0.0,selu,2.0,0.9091015656789144,3
102.0,1.0,256.0,0.0,selu,3.0,0.9144792755444845,3
102.0,1.0,32.0,0.3,leaky_relu,1.0,0.9302939971288046,3
102.0,1.0,16.0,0.0,selu,1.0,0.950398325920105,3
102.0,1.0,64.0,0.0,relu,2.0,0.9743537306785583,3
102.0,1.0,128.0,0.0,leaky_relu,2.0,0.995435357093811,3
102.0,1.0,256.0,0.0,leaky_relu,2.0,1.0128277738889058,3
102.0,1.0,64.0,0.0,leaky_relu,3.0,1.0144570867220561,3
102.0,1.0,16.0,0.0,leaky_relu,1.0,1.0280254483222961,3
102.0,1.0,256.0,0.0,leaky_relu,1.0,1.0285657445589702,3
102.0,2.0,256.0,0.0,selu,3.0,0.8489395578702291,3
102.0,2.0,128.0,0.0,selu,2.0,0.8859116633733114,3
102.0,2.0,256.0,0.0,selu,2.0,0.8943748871485392,3
102.0,2.0,64.0,0.0,selu,2.0,0.8964044253031412,3
102.0,2.0,256.0,0.0,selu,1.0,0.9224286675453186,3
102.0,2.0,128.0,0.0,selu,3.0,0.9244105617205302,3
102.0,2.0,64.0,0.0,selu,3.0,0.9490168293317159,3
102.0,2.0,32.0,0.0,selu,3.0,0.9556108315785726,3
102.0,2.0,128.0,0.0,leaky_relu,2.0,1.132121483484904,3
102.0,2.0,256.0,0.0,leaky_relu,2.0,1.2004614273707073,3
102.0,2.0,128.0,0.0,leaky_relu,3.0,1.2762484947840373,3
102.0,2.0,128.0,0.1,leaky_relu,3.0,1.2932926813761394,3
102.0,2.0,128.0,0.3,leaky_relu,3.0,1.3164214293162029,3
102.0,2.0,128.0,0.05,leaky_relu,3.0,1.3526069323221843,3
102.0,2.0,256.0,0.0,relu,2.0,1.4268415768941243,3
102.0,2.0,256.0,0.05,leaky_relu,3.0,1.48049263159434,3
102.0,2.0,256.0,0.1,leaky_relu,3.0,1.5148982604344685,3
102.0,2.0,128.0,0.0,relu,2.0,1.5174195766448975,3
102.0,2.0,256.0,0.0,leaky_relu,3.0,1.533779501914978,3
102.0,2.0,256.0,0.05,leaky_relu,2.0,1.5655517578125,3
102.0,3.0,256.0,0.3,leaky_relu,1.0,0.9584913849830627,3
102.0,3.0,256.0,0.1,leaky_relu,1.0,0.9645710190137228,3
102.0,3.0,16.0,0.1,relu,1.0,0.9784272909164429,3
102.0,3.0,128.0,0.1,leaky_relu,1.0,0.9842426776885986,3
102.0,3.0,128.0,0.3,leaky_relu,1.0,0.9844224055608114,3
102.0,3.0,32.0,0.3,leaky_relu,1.0,0.9935519297917684,3
102.0,3.0,32.0,0.05,relu,1.0,1.020161231358846,3
102.0,3.0,256.0,0.1,relu,1.0,1.0370414853096008,3
102.0,3.0,32.0,0.1,relu,1.0,1.0497812628746033,3
102.0,3.0,256.0,0.0,selu,3.0,1.0504361192385356,3
102.0,3.0,128.0,0.05,leaky_relu,1.0,1.0519242684046428,3
102.0,3.0,64.0,0.3,leaky_relu,1.0,1.0546828508377075,3
102.0,3.0,32.0,0.1,leaky_relu,1.0,1.0562451084454854,3
102.0,3.0,64.0,0.0,leaky_relu,1.0,1.0572009682655334,3
102.0,3.0,16.0,0.0,selu,3.0,1.0654660662015278,3
102.0,3.0,64.0,0.1,leaky_relu,1.0,1.0790232419967651,3
102.0,3.0,16.0,0.0,selu,2.0,1.085565487543742,3
102.0,3.0,16.0,0.0,leaky_relu,2.0,1.094248374303182,3
102.0,3.0,32.0,0.05,leaky_relu,1.0,1.0974055131276448,3
102.0,3.0,128.0,0.0,selu,3.0,1.1078189214070637,3
108.0,0.0,16.0,0.0,selu,3.0,0.7694212992986044,3
108.0,0.0,256.0,0.0,selu,1.0,0.803640882174174,3
108.0,0.0,256.0,0.0,selu,3.0,0.825074295202891,3
108.0,0.0,256.0,0.0,selu,2.0,0.8291534980138143,3
108.0,0.0,128.0,0.0,selu,2.0,0.8467407623926798,3
108.0,0.0,32.0,0.0,selu,3.0,0.8471110463142395,3
108.0,0.0,32.0,0.0,selu,2.0,0.8504014015197754,3
108.0,0.0,64.0,0.0,selu,2.0,0.8560393253962199,3
108.0,0.0,128.0,0.0,selu,3.0,0.8563425540924072,3
108.0,0.0,16.0,0.0,selu,2.0,0.87283327182134,3
108.0,0.0,64.0,0.0,selu,3.0,0.907352348168691,3
108.0,0.0,128.0,0.0,selu,1.0,0.9384075800577799,3
108.0,0.0,256.0,0.05,leaky_relu,3.0,1.1230952739715576,3
108.0,0.0,128.0,0.0,relu,2.0,1.133757511774699,3
108.0,0.0,256.0,0.0,leaky_relu,3.0,1.135475476582845,3
108.0,0.0,32.0,0.0,relu,3.0,1.2294425964355469,3
108.0,0.0,256.0,0.3,leaky_relu,3.0,1.238164226214091,3
108.0,0.0,256.0,0.05,selu,1.0,1.2782203753789265,3
108.0,0.0,256.0,0.0,relu,2.0,1.3114653031031291,3
108.0,0.0,128.0,0.0,relu,3.0,1.3563450972239177,3
108.0,1.0,64.0,0.0,selu,2.0,0.8119822144508362,3
108.0,1.0,256.0,0.0,selu,1.0,0.8139506578445435,3
108.0,1.0,128.0,0.0,selu,1.0,0.8156469265619913,3
108.0,1.0,32.0,0.0,selu,2.0,0.8280359903971354,3
108.0,1.0,128.0,0.0,selu,2.0,0.8316769599914551,3
108.0,1.0,16.0,0.0,selu,3.0,0.869968851407369,3
108.0,1.0,256.0,0.0,selu,2.0,0.8730303049087524,3
108.0,1.0,256.0,0.0,selu,3.0,0.8778539896011353,3
108.0,1.0,64.0,0.0,selu,1.0,0.8834208250045776,3
108.0,1.0,64.0,0.0,selu,3.0,0.886594553788503,3
108.0,1.0,32.0,0.0,selu,3.0,0.8893540898958842,3
108.0,1.0,128.0,0.0,selu,3.0,0.8908411661783854,3
108.0,1.0,16.0,0.0,selu,2.0,0.9220003088315328,3
108.0,1.0,64.0,0.0,leaky_relu,2.0,0.9388156731923422,3
108.0,1.0,32.0,0.3,leaky_relu,1.0,0.9646794597307841,3
108.0,1.0,64.0,0.3,leaky_relu,1.0,0.975435733795166,3
108.0,1.0,256.0,0.0,leaky_relu,2.0,1.0034103790918987,3
108.0,1.0,128.0,0.0,leaky_relu,3.0,1.0163260499636333,3
108.0,1.0,64.0,0.0,leaky_relu,3.0,1.0178287426630657,3
108.0,1.0,128.0,0.0,relu,2.0,1.023131509621938,3
108.0,2.0,256.0,0.0,selu,3.0,0.8539351026217142,3
108.0,2.0,128.0,0.0,selu,2.0,0.8830416599909464,3
108.0,2.0,128.0,0.0,selu,3.0,0.8949822187423706,3
108.0,2.0,64.0,0.0,selu,2.0,0.901047945022583,3
108.0,2.0,256.0,0.0,selu,2.0,0.9098919630050659,3
108.0,2.0,32.0,0.0,selu,2.0,0.9185502330462137,3
108.0,2.0,64.0,0.0,selu,3.0,0.921465794245402,3
108.0,2.0,256.0,0.0,selu,1.0,0.9251890778541565,3
108.0,2.0,32.0,0.0,selu,3.0,0.9896896084149679,3
108.0,2.0,128.0,0.0,leaky_relu,2.0,1.205059011777242,3
108.0,2.0,256.0,0.0,leaky_relu,2.0,1.2154605388641357,3
108.0,2.0,128.0,0.0,leaky_relu,3.0,1.2422600587209065,3
108.0,2.0,128.0,0.3,leaky_relu,3.0,1.321384112040202,3
108.0,2.0,256.0,0.05,leaky_relu,3.0,1.3564367691675823,3
108.0,2.0,256.0,0.0,leaky_relu,3.0,1.3565686146418254,3
108.0,2.0,256.0,0.1,leaky_relu,3.0,1.4327140649159749,3
108.0,2.0,128.0,0.05,leaky_relu,3.0,1.433587948481242,3
108.0,2.0,128.0,0.1,leaky_relu,3.0,1.4381868839263916,3
108.0,2.0,256.0,0.0,relu,2.0,1.450536568959554,3
108.0,2.0,256.0,0.05,leaky_relu,2.0,1.5098339319229126,3
108.0,3.0,128.0,0.1,leaky_relu,1.0,0.9286563595136007,3
108.0,3.0,64.0,0.3,leaky_relu,1.0,0.9795796275138855,3
108.0,3.0,16.0,0.05,relu,1.0,1.0234955151875813,3
108.0,3.0,128.0,0.0,selu,2.0,1.0285778045654297,3
108.0,3.0,128.0,0.05,leaky_relu,1.0,1.0307915210723877,3
108.0,3.0,256.0,0.05,leaky_relu,1.0,1.031052549680074,3
108.0,3.0,16.0,0.1,leaky_relu,1.0,1.032617211341858,3
108.0,3.0,64.0,0.1,leaky_relu,1.0,1.0339062412579854,3
108.0,3.0,32.0,0.0,selu,3.0,1.0376140475273132,3
108.0,3.0,256.0,0.1,leaky_relu,1.0,1.0387520988782246,3
108.0,3.0,128.0,0.0,selu,3.0,1.067212740580241,3
108.0,3.0,256.0,0.0,selu,3.0,1.0702274839083354,3
108.0,3.0,256.0,0.3,leaky_relu,3.0,1.072931945323944,3
108.0,3.0,128.0,0.0,selu,1.0,1.081451376279195,3
108.0,3.0,16.0,0.0,selu,2.0,1.0854262510935466,3
108.0,3.0,16.0,0.0,selu,3.0,1.091302752494812,3
108.0,3.0,32.0,0.05,leaky_relu,1.0,1.0981645981470745,3
108.0,3.0,32.0,0.1,leaky_relu,1.0,1.1013590296109517,3
108.0,3.0,32.0,0.0,selu,2.0,1.106997013092041,3
108.0,3.0,32.0,0.05,relu,1.0,1.1220250924428303,3
114.0,0.0,128.0,0.0,selu,2.0,0.7916529575983683,3
114.0,0.0,256.0,0.0,selu,2.0,0.8175757527351379,3
114.0,0.0,256.0,0.0,selu,3.0,0.8227925499280294,3
114.0,0.0,128.0,0.0,selu,3.0,0.8397999207178751,3
114.0,0.0,32.0,0.0,selu,2.0,0.8440627853075663,3
114.0,0.0,16.0,0.0,selu,2.0,0.8457331856091818,3
114.0,0.0,64.0,0.0,selu,3.0,0.8471801280975342,3
114.0,0.0,256.0,0.0,selu,1.0,0.8488436738650004,3
114.0,0.0,64.0,0.0,selu,2.0,0.8609615564346313,3
114.0,0.0,16.0,0.0,selu,3.0,0.86516934633255,3
114.0,0.0,32.0,0.0,selu,3.0,0.8832255601882935,3
114.0,0.0,128.0,0.0,selu,1.0,0.9365077614784241,3
114.0,0.0,256.0,0.0,leaky_relu,2.0,1.064995527267456,3
114.0,0.0,256.0,0.05,selu,1.0,1.1118791103363037,3
114.0,0.0,256.0,0.1,leaky_relu,3.0,1.1410351991653442,3
114.0,0.0,256.0,0.0,leaky_relu,3.0,1.144385536511739,3
114.0,0.0,256.0,0.0,relu,2.0,1.1564862728118896,3
114.0,0.0,256.0,0.05,leaky_relu,3.0,1.1823726097742717,3
114.0,0.0,256.0,0.3,leaky_relu,3.0,1.2343504627545674,3
114.0,0.0,256.0,0.1,relu,3.0,1.2995132207870483,3
114.0,1.0,128.0,0.0,selu,1.0,0.8080224394798279,3
114.0,1.0,128.0,0.0,selu,3.0,0.8228834470113119,3
114.0,1.0,128.0,0.0,selu,2.0,0.8313001394271851,3
114.0,1.0,256.0,0.0,selu,1.0,0.832812507947286,3
114.0,1.0,64.0,0.0,selu,2.0,0.8475300073623657,3
114.0,1.0,256.0,0.0,selu,2.0,0.8579586148262024,3
114.0,1.0,16.0,0.0,selu,2.0,0.8625991145769755,3
114.0,1.0,16.0,0.0,selu,3.0,0.8675349752108256,3
114.0,1.0,32.0,0.0,selu,3.0,0.8677914539972941,3
114.0,1.0,64.0,0.0,selu,3.0,0.8803054690361023,3
114.0,1.0,32.0,0.0,selu,2.0,0.8821703791618347,3
114.0,1.0,256.0,0.0,selu,3.0,0.9076708356539408,3
114.0,1.0,64.0,0.0,selu,1.0,0.919601043065389,3
114.0,1.0,128.0,0.0,leaky_relu,2.0,0.9458171923955282,3
114.0,1.0,256.0,0.0,leaky_relu,2.0,0.9707506895065308,3
114.0,1.0,16.0,0.0,selu,1.0,0.9942903916041056,3
114.0,1.0,256.0,0.0,relu,2.0,1.0100168387095134,3
114.0,1.0,256.0,0.05,leaky_relu,1.0,1.022443095842997,3
114.0,1.0,64.0,0.0,leaky_relu,2.0,1.0339173277219136,3
114.0,1.0,64.0,0.0,relu,2.0,1.0441467761993408,3
114.0,2.0,256.0,0.0,selu,3.0,0.8545017838478088,3
114.0,2.0,128.0,0.0,selu,2.0,0.888197104136149,3
114.0,2.0,256.0,0.0,selu,2.0,0.8882581988970438,3
114.0,2.0,256.0,0.0,selu,1.0,0.9060966968536377,3
114.0,2.0,128.0,0.0,selu,3.0,0.9079588850339254,3
114.0,2.0,64.0,0.0,selu,2.0,0.930242915948232,3
114.0,2.0,32.0,0.0,selu,2.0,0.9389969110488892,3
114.0,2.0,64.0,0.0,selu,3.0,0.9424013296763102,3
114.0,2.0,32.0,0.0,selu,3.0,0.9648745854695638,3
114.0,2.0,128.0,0.0,leaky_relu,2.0,1.1978696982065837,3
114.0,2.0,256.0,0.0,leaky_relu,2.0,1.2400823831558228,3
114.0,2.0,128.0,0.1,leaky_relu,3.0,1.3161691427230835,3
114.0,2.0,128.0,0.3,leaky_relu,3.0,1.326399286588033,3
114.0,2.0,128.0,0.0,leaky_relu,3.0,1.3303306500116985,3
114.0,2.0,128.0,0.05,leaky_relu,3.0,1.3422936995824177,3
114.0,2.0,256.0,0.0,leaky_relu,3.0,1.3591512044270833,3
114.0,2.0,256.0,0.1,leaky_relu,3.0,1.4013598759969075,3
114.0,2.0,64.0,0.0,relu,3.0,1.4224985043207805,3
114.0,2.0,256.0,0.05,leaky_relu,3.0,1.4791250228881836,3
114.0,2.0,256.0,0.3,leaky_relu,3.0,1.4888077974319458,3
114.0,3.0,256.0,0.1,leaky_relu,1.0,0.9877832333246866,3
114.0,3.0,16.0,0.05,leaky_relu,1.0,0.9961770375569662,3
114.0,3.0,32.0,0.1,leaky_relu,1.0,1.0077703793843586,3
114.0,3.0,64.0,0.3,leaky_relu,1.0,1.032578428586324,3
114.0,3.0,128.0,0.1,leaky_relu,1.0,1.0347013076146443,3
