dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
03-12-2012 1700,18.4,17.4
03-12-2012 1800,18.8,17.7
03-12-2012 1900,19.3,18.4
03-12-2012 2000,20.2,18.5
03-12-2012 2100,20.5,18.8
03-12-2012 2200,20.9,19.1
03-12-2012 2300,20.9,18.1
03-13-2012 0000,20.8,18.3
03-13-2012 0100,20.6,18.6
03-13-2012 0200,20.6,18.3
03-13-2012 0300,19.7,18.2
03-13-2012 0400,19.9,17.9
03-13-2012 0500,20,18
03-13-2012 0600,19.7,18.1
03-13-2012 0700,19.5,18.6
03-13-2012 0800,19.6,18.6
03-13-2012 0900,19.4,18.5
03-13-2012 1000,20,18.5
03-13-2012 1100,20,18.5
03-13-2012 1200,20.6,18.5
03-13-2012 1300,20.2,18.5
03-13-2012 1400,20.3,18.6
03-13-2012 1500,21,18.8
03-13-2012 1600,21.8,21.4
03-13-2012 1700,21.9,19.6
03-13-2012 1800,23.6,20.2
03-13-2012 1900,23.9,20.4
03-13-2012 2000,23.6,21.3
03-13-2012 2100,22.7,21.7
03-13-2012 2200,22.4,22
03-13-2012 2300,22,22.1
03-14-2012 0000,21.3,21.5
03-14-2012 0100,20.9,21.5
03-14-2012 0200,20.8,21.4
03-14-2012 0300,20.6,21.3
03-14-2012 0400,20.6,21.1
03-14-2012 0500,21.1,21.1
03-14-2012 0600,21,21.3
03-14-2012 0700,20.9,21.4
03-14-2012 0800,21.2,21.2
03-14-2012 0900,21.2,21.1
03-14-2012 1000,21.1,21.1
03-14-2012 1100,20.8,20.9
03-14-2012 1200,20.7,20.9
03-14-2012 1300,20.3,20.9
03-14-2012 1400,21.2,20.9
03-14-2012 1500,22.3,21
03-14-2012 1600,22.6,21.3
03-14-2012 1700,22.6,21.8
03-14-2012 1800,23.4,22.3
03-14-2012 1900,23.3,23.1
03-14-2012 2000,23.4,22.9
03-14-2012 2100,23.1,23.9
03-14-2012 2200,22.9,23.7
03-14-2012 2300,22.2,23.7
03-15-2012 0000,21.5,23.1
03-15-2012 0100,21.2,23.1
03-15-2012 0200,21.1,23.3
03-15-2012 0300,21,23.2
03-15-2012 0400,21.2,23
03-15-2012 0500,21,22.9
03-15-2012 0600,21.3,22.8
03-15-2012 0700,21.4,22.6
03-15-2012 0800,21.2,22.5
03-15-2012 0900,21.3,22.5
03-15-2012 1000,21.2,22.6
03-15-2012 1100,21.1,22.5
03-15-2012 1200,21.4,22.4
03-15-2012 1300,21.2,22.4
03-15-2012 1400,21.8,22.4
03-15-2012 1500,22.1,22.4
03-15-2012 1600,22.3,22.4
03-15-2012 1700,23,22.6
03-15-2012 1800,23.9,23.3
03-15-2012 1900,23.7,23.7
03-15-2012 2000,22.9,24.4
03-15-2012 2100,22.3,24.6
03-15-2012 2200,22.6,24.1
03-15-2012 2300,21.7,24.2
03-16-2012 0000,21.6,24
03-16-2012 0100,21.3,23.9
03-16-2012 0200,21.3,23.8
03-16-2012 0300,21.3,23.7
03-16-2012 0400,21.3,23.5
03-16-2012 0500,21.2,23.4
03-16-2012 0600,21.4,23.5
03-16-2012 0700,21.4,23.4
03-16-2012 0800,21.2,23
03-16-2012 0900,21.1,23.1
03-16-2012 1000,21,23
03-16-2012 1100,21.1,22.9
03-16-2012 1200,21.1,22.8
03-16-2012 1300,21.3,22.7
03-16-2012 1400,21.6,22.7
03-16-2012 1500,22.2,22.7
03-16-2012 1600,22.2,23
03-16-2012 1700,23.2,23.4
03-16-2012 1800,23.4,23.9
03-16-2012 1900,24,
03-16-2012 2000,23,24.7
03-16-2012 2100,23,25
03-16-2012 2200,23,25.1
03-16-2012 2300,22.7,25
03-17-2012 0000,22.1,24.6
03-17-2012 0100,21.8,24.4
03-17-2012 0200,21.8,24.2
03-17-2012 0300,21.6,23.9
03-17-2012 0400,21.6,23.5
03-17-2012 0500,21.5,23.3
03-17-2012 0600,21.3,23.2
03-17-2012 0700,21.3,23
03-17-2012 0800,21.1,23
03-17-2012 0900,21,23
03-17-2012 1000,20.8,23
03-17-2012 1100,20.9,22.8
03-17-2012 1200,21.1,22.7
03-17-2012 1300,21.3,22.5
03-17-2012 1400,21.7,22.6
03-17-2012 1500,22,22.8
03-17-2012 1600,22.7,23.1
03-17-2012 1700,22.9,23.7
03-17-2012 1800,23.5,24.2
03-17-2012 1900,23.3,24.6
03-17-2012 2000,23.3,24.8
03-17-2012 2100,22.7,24.6
03-17-2012 2200,23.1,25
03-17-2012 2300,22.5,24.9
03-18-2012 0000,22.3,24.7
03-18-2012 0100,22.1,24.3
03-18-2012 0200,21.7,24.3
03-18-2012 0300,21.6,24
03-18-2012 0400,21.6,23.9
03-18-2012 0500,21.7,23.9
03-18-2012 0600,21.6,23.8
03-18-2012 0700,21.7,23.7
03-18-2012 0800,21.5,23.5
03-18-2012 0900,21.7,23.5
03-18-2012 1000,21.6,23.5
03-18-2012 1100,21.9,23.5
03-18-2012 1200,21.5,23.3
03-18-2012 1300,21.7,23.1
03-18-2012 1400,22.1,23.3
03-18-2012 1500,22.7,23.3
03-18-2012 1600,22.7,23.6
03-18-2012 1700,23.2,24
03-18-2012 1800,23.4,24.6
03-18-2012 1900,23.8,24.9
03-18-2012 2000,23.8,25.5
03-18-2012 2100,22.7,25
03-18-2012 2200,22.7,25
03-18-2012 2300,22.3,24.9
03-19-2012 0000,22.3,24.8
03-19-2012 0100,22.3,24.4
03-19-2012 0200,22.5,24.4
03-19-2012 0300,22.6,24.5
03-19-2012 0400,22.6,24.2
03-19-2012 0500,22.5,23.9
03-19-2012 0600,22.6,23.8
03-19-2012 0700,22.5,23.7
03-19-2012 0800,22.3,23.6
03-19-2012 0900,22.1,23.6
03-19-2012 1000,22,23.5
03-19-2012 1100,21.9,23.6
03-19-2012 1200,22,23.5
03-19-2012 1300,22,23.2
03-19-2012 1400,22.2,23
03-19-2012 1500,22.9,23.5
03-19-2012 1600,23.4,23.8
03-19-2012 1700,23.5,24.1
03-19-2012 1800,23.6,24.6
03-19-2012 1900,24.3,25
03-19-2012 2000,23.6,25.5
03-19-2012 2100,24,25.7
03-19-2012 2200,23.3,25.8
03-19-2012 2300,23.4,25.5
03-20-2012 0000,23.3,25.1
03-20-2012 0100,23.2,24.8
03-20-2012 0200,22.9,24.7
03-20-2012 0300,23.1,24.6
03-20-2012 0400,23,24.5
03-20-2012 0500,22.9,24.4
03-20-2012 0600,22.8,24.3
03-20-2012 0700,22.7,24.1
03-20-2012 0800,22.7,24
03-20-2012 0900,22.6,23.7
03-20-2012 1000,22.7,23.5
03-20-2012 1100,22.7,23.4
03-20-2012 1200,17.3,23.5
03-20-2012 1300,16.5,22.9
03-20-2012 1400,18.1,22.4
03-20-2012 1500,17.6,22.5
03-20-2012 1600,17.9,22.1
03-20-2012 1700,18.6,22.3
03-20-2012 1800,18.9,22.8
03-20-2012 1900,19.3,22.6
03-20-2012 2000,19.9,23.1
03-20-2012 2100,20.8,23.2
03-20-2012 2200,21.3,23.1
03-20-2012 2300,21.3,23.2
03-21-2012 0000,21.1,22.9
03-21-2012 0100,20.8,22.6
03-21-2012 0200,20.9,22.4
03-21-2012 0300,20.8,22.2
03-21-2012 0400,20.6,22.2
03-21-2012 0500,20.5,22.2
03-21-2012 0600,20.4,21.8
03-21-2012 0700,19.6,21.5
03-21-2012 0800,18.6,21.4
03-21-2012 0900,18.4,21
03-21-2012 1000,18.2,20.7
03-21-2012 1100,18.1,20.6
03-21-2012 1200,18.3,20.1
03-21-2012 1300,18.7,20.2
03-21-2012 1400,19,20.2
03-21-2012 1500,19,20.3
03-21-2012 1600,18.9,20.8
03-21-2012 1700,20.1,20.6
03-21-2012 1800,21.6,21
03-21-2012 1900,22.1,21.5
03-21-2012 2000,23.7,21.8
03-21-2012 2100,24.2,22.2
03-21-2012 2200,23.8,22.4
03-21-2012 2300,21.2,22.1
03-22-2012 0000,21.4,21.9
03-22-2012 0100,20.5,21.9
03-22-2012 0200,20.2,21.5
03-22-2012 0300,20.4,21
03-22-2012 0400,20.4,20.8
03-22-2012 0500,20.3,20.6
03-22-2012 0600,20.2,20.6
03-22-2012 0700,20.1,20.3
03-22-2012 0800,20,20.2
03-22-2012 0900,19.7,20.2
03-22-2012 1000,19.3,20
03-22-2012 1100,19,19.8
03-22-2012 1200,17.7,19.7
03-22-2012 1300,17.6,19.6
03-22-2012 1400,18,19.7
03-22-2012 1500,19.5,20
03-22-2012 1600,21.4,20.4
03-22-2012 1700,23.2,20.9
03-22-2012 1800,24.3,21.3
03-22-2012 1900,23.9,21.5
03-22-2012 2000,23.5,21.8
03-22-2012 2100,23.2,22
03-22-2012 2200,23,22.1
03-22-2012 2300,22.5,21.6
03-23-2012 0000,21.8,21.7
03-23-2012 0100,21.2,21.4
03-23-2012 0200,21.2,21.2
03-23-2012 0300,20.9,21
03-23-2012 0400,20.7,
03-23-2012 0500,20.6,
03-23-2012 0600,20.5,
03-23-2012 0700,20.4,20.7
03-23-2012 0800,20.3,
03-23-2012 0900,20.2,
03-23-2012 1000,19.9,20.7
03-23-2012 1100,19.7,20.6
03-23-2012 1200,19.2,
03-23-2012 1300,18.2,
03-23-2012 1400,18.1,20.5
03-23-2012 1500,18.8,20.8
03-23-2012 1600,20,21.4
03-23-2012 1700,21.5,22
03-23-2012 1800,21.2,22.5
03-23-2012 1900,21.4,22.8
03-23-2012 2000,22,24.1
03-23-2012 2100,21.9,24.2
03-23-2012 2200,21.7,24.3
03-23-2012 2300,21.6,24.4
03-24-2012 0000,21.4,24.6
03-24-2012 0100,21.2,
03-24-2012 0200,21.2,24.4
03-24-2012 0300,21.3,23.4
03-24-2012 0400,21.2,23.4
03-24-2012 0500,21.2,27.1
03-24-2012 0600,21.2,26.9
03-24-2012 0700,21.1,22.6
03-24-2012 0800,21.1,22.6
03-24-2012 0900,21.2,22.5
03-24-2012 1000,21.3,22.5
03-24-2012 1100,21.4,22.4
03-24-2012 1200,21.4,22.4
03-24-2012 1300,21.7,22.4
03-24-2012 1400,21.8,22.4
03-24-2012 1500,22.9,22.6
03-24-2012 1600,22.8,23
03-24-2012 1700,22.7,23.8
03-24-2012 1800,22.9,24.6
03-24-2012 1900,22.8,25.1
03-24-2012 2000,23,25.6
03-24-2012 2100,23.5,25.4
03-24-2012 2200,23,26.3
03-24-2012 2300,22.9,26.9
03-25-2012 0000,22.3,26.8
03-25-2012 0100,22.2,26
03-25-2012 0200,22,25.5
03-25-2012 0300,21.8,25.3
03-25-2012 0400,21.7,25
03-25-2012 0500,21.6,24.5
03-25-2012 0600,21.6,24.4
03-25-2012 0700,21.4,24
03-25-2012 0800,21.4,24
03-25-2012 0900,21.3,24
03-25-2012 1000,21.4,23.9
03-25-2012 1100,21.7,23.7
03-25-2012 1200,21.9,23.9
03-25-2012 1300,21.6,23.8
03-25-2012 1400,22.7,23.8
03-25-2012 1500,22.8,24
03-25-2012 1600,23.1,24.2
03-25-2012 1700,22.9,25.1
03-25-2012 1800,22.9,25.2
03-25-2012 1900,23.3,25.8
03-25-2012 2000,23.3,26.5
03-25-2012 2100,23.2,26.8
03-25-2012 2200,23,27.3
03-25-2012 2300,22.8,27.1
03-26-2012 0000,22.4,27.4
03-26-2012 0100,22.2,30.9
03-26-2012 0200,22,26.6
03-26-2012 0300,21.8,25.7
03-26-2012 0400,21.8,25.4
03-26-2012 0500,21.6,25.2
03-26-2012 0600,21.5,25.2
03-26-2012 0700,21.3,24.8
03-26-2012 0800,21.2,24.4
03-26-2012 0900,21.1,24.2
03-26-2012 1000,20.8,24
03-26-2012 1100,21,23.8
03-26-2012 1200,20.9,23.7
03-26-2012 1300,21.3,
03-26-2012 1400,21.9,24
03-26-2012 1500,22.8,24.1
03-26-2012 1600,23.7,24.5
03-26-2012 1700,23.8,27.3
03-26-2012 1800,23.8,25.5
03-26-2012 1900,23.6,25.7
03-26-2012 2000,23.1,26.1
03-26-2012 2100,23.1,25.9
03-26-2012 2200,23,26.3
03-26-2012 2300,23.3,26.7
03-27-2012 0000,22.9,26.7
03-27-2012 0100,22.7,26.5
03-27-2012 0200,22.5,25.1
03-27-2012 0300,22.2,25.6
03-27-2012 0400,22.2,25.1
03-27-2012 0500,22.1,24.6
03-27-2012 0600,21.9,24.2
03-27-2012 0700,22,24.4
03-27-2012 0800,21.9,24
03-27-2012 0900,21.8,23.8
03-27-2012 1000,21.7,23.8
03-27-2012 1100,21.6,23.7
03-27-2012 1200,21.6,23.5
03-27-2012 1300,21.8,23.4
03-27-2012 1400,22.5,23.4
03-27-2012 1500,22.5,23.5
03-27-2012 1600,22.7,23.9
03-27-2012 1700,23,24.3
03-27-2012 1800,23.7,24.8
03-27-2012 1900,23.4,25
03-27-2012 2000,23.8,25.2
03-27-2012 2100,23.6,25.3
03-27-2012 2200,23.3,25.3
03-27-2012 2300,23,24.9
03-28-2012 0000,23.1,24.7
03-28-2012 0100,23,24.7
03-28-2012 0200,22.7,24.5
03-28-2012 0300,22.8,24.3
03-28-2012 0400,22.8,24.5
03-28-2012 0500,22.7,24.3
03-28-2012 0600,22.5,24
03-28-2012 0700,22.4,23.8
03-28-2012 0800,22.3,23.7
03-28-2012 0900,22.4,23.8
03-28-2012 1000,22.4,23.3
03-28-2012 1100,22.4,23.4
03-28-2012 1200,22.4,23.3
03-28-2012 1300,22.5,23.3
03-28-2012 1400,22.9,23.4
03-28-2012 1500,22.6,23.6
03-28-2012 1600,23.4,24.1
03-28-2012 1700,23.6,24.7
03-28-2012 1800,24.3,25.2
03-28-2012 1900,24.7,25.7
03-28-2012 2000,24.4,26.1
03-28-2012 2100,24.4,26.3
03-28-2012 2200,24,26.2
03-28-2012 2300,24,26.2
03-29-2012 0000,23.4,25.9
03-29-2012 0100,23.2,25.5
03-29-2012 0200,23.1,25.1
03-29-2012 0300,23.1,24.9
03-29-2012 0400,23,24.7
03-29-2012 0500,22.8,24.5
03-29-2012 0600,22.7,24.4
03-29-2012 0700,22.6,24.2
03-29-2012 0800,22.6,24.1
03-29-2012 0900,22.7,24.2
03-29-2012 1000,22.7,24.2
03-29-2012 1100,23,24.2
03-29-2012 1200,23.1,24.1
03-29-2012 1300,22.8,24.1
03-29-2012 1400,23.5,24.1
03-29-2012 1500,23.7,24.4
03-29-2012 1600,24.6,24.9
03-29-2012 1700,25.1,25
03-29-2012 1800,25.3,25.1
03-29-2012 1900,25.8,25.7
03-29-2012 2000,24.6,26.3
03-29-2012 2100,25,26.3
03-29-2012 2200,23.8,25.8
03-29-2012 2300,23.6,25.6
03-30-2012 0000,23.6,25.5
03-30-2012 0100,23.4,25.2
03-30-2012 0200,23.4,25
03-30-2012 0300,23.6,24.9
03-30-2012 0400,23.5,24.9
03-30-2012 0500,23.9,25
03-30-2012 0600,24.3,24.8
03-30-2012 0700,23.7,24.6
03-30-2012 0800,23.5,24.5
03-30-2012 0900,23.4,24.2
03-30-2012 1000,23.6,24
03-30-2012 1100,22.6,24.2
03-30-2012 1200,23,24.3
03-30-2012 1300,22.8,23.4
03-30-2012 1400,23.5,23.7
03-30-2012 1500,24.4,24
03-30-2012 1600,26.1,24.6
03-30-2012 1700,26.7,25.1
03-30-2012 1800,26.3,25.7
03-30-2012 1900,26.5,26.3
03-30-2012 2000,25.8,26.7
03-30-2012 2100,25.6,27
03-30-2012 2200,24.8,26.9
03-30-2012 2300,24.5,26.8
03-31-2012 0000,23.9,26.6
03-31-2012 0100,23.4,26
03-31-2012 0200,23.3,25.9
03-31-2012 0300,23.1,25.6
03-31-2012 0400,23,25.3
03-31-2012 0500,23,25.4
03-31-2012 0600,22.9,25.1
03-31-2012 0700,22.8,24.8
03-31-2012 0800,22.8,24.8
03-31-2012 0900,23,24.7
03-31-2012 1000,22.8,24.5
03-31-2012 1100,22.9,24.4
03-31-2012 1200,22.7,24.4
03-31-2012 1300,22.7,24.4
03-31-2012 1400,23.6,24.5
03-31-2012 1500,24.1,24.8
03-31-2012 1600,25.4,25.3
03-31-2012 1700,26.1,25.9
03-31-2012 1800,26.9,26.5
03-31-2012 1900,27.1,27
03-31-2012 2000,26.9,27.5
03-31-2012 2100,26.2,27.8
03-31-2012 2200,24.5,27.7
03-31-2012 2300,24.4,27.7
04-01-2012 0000,24,27.6
04-01-2012 0100,23.9,27.4
04-01-2012 0200,23.8,26.6
04-01-2012 0300,23.6,26.6
04-01-2012 0400,23.6,26.7
04-01-2012 0500,23.4,26.6
04-01-2012 0600,23.1,26.2
04-01-2012 0700,22.9,26.1
04-01-2012 0800,23,25.9
04-01-2012 0900,23.1,25.6
04-01-2012 1000,22.9,25.5
04-01-2012 1100,22.7,25.4
04-01-2012 1200,22.6,
04-01-2012 1300,22.9,25
04-01-2012 1400,23.6,25.2
04-01-2012 1500,24.3,25.2
04-01-2012 1600,24.6,27.7
04-01-2012 1700,24.8,26.3
04-01-2012 1800,24.9,26.7
04-01-2012 1900,25.1,27.3
04-01-2012 2000,25.3,27.6
04-01-2012 2100,24.7,28.1
04-01-2012 2200,24.5,27.5
04-01-2012 2300,24.3,27.9
04-02-2012 0000,24.3,27.4
04-02-2012 0100,24.1,27.4
04-02-2012 0200,24,27.1
04-02-2012 0300,23.8,26.7
04-02-2012 0400,23.9,26.5
04-02-2012 0500,23.9,26.3
04-02-2012 0600,23.8,26.3
04-02-2012 0700,23.6,26.4
04-02-2012 0800,23.5,26.3
04-02-2012 0900,18.1,25.7
04-02-2012 1000,19.2,24.7
04-02-2012 1100,21.8,24.7
04-02-2012 1200,22.6,25.2
04-02-2012 1300,23,24.9
04-02-2012 1400,23.5,24.7
04-02-2012 1500,24.6,24.8
04-02-2012 1600,25.1,25.3
04-02-2012 1700,25.6,26
04-02-2012 1800,25.9,26.5
04-02-2012 1900,25.5,27
04-02-2012 2000,25.6,27.3
04-02-2012 2100,25.8,27.6
04-02-2012 2200,25.5,27.7
04-02-2012 2300,25.3,27.4
04-03-2012 0000,24.7,27
04-03-2012 0100,24.3,26.6
04-03-2012 0200,24.3,26.4
04-03-2012 0300,24.3,26.3
04-03-2012 0400,24.4,26.3
04-03-2012 0500,24.4,26.2
04-03-2012 0600,24.2,26.2
04-03-2012 0700,24.1,25.9
04-03-2012 0800,24.1,26.3
04-03-2012 0900,24.1,25.8
04-03-2012 1000,24.1,26.2
04-03-2012 1100,24.1,26
04-03-2012 1200,24,25.5
04-03-2012 1300,24.3,25.6
04-03-2012 1400,24.6,25.8
04-03-2012 1500,24.8,25.9
04-03-2012 1600,25.2,26.1
04-03-2012 1700,26.1,26.1
04-03-2012 1800,26.6,26.4
04-03-2012 1900,25.9,26.9
04-03-2012 2000,25.3,27.3
04-03-2012 2100,25.3,27.6
04-03-2012 2200,25.2,27.7
04-03-2012 2300,25.2,27.4
04-04-2012 0000,25,27.2
04-04-2012 0100,24.5,27.3
04-04-2012 0200,24.5,27.7
04-04-2012 0300,24.3,27.7
04-04-2012 0400,24.1,27.2
04-04-2012 0500,24,27
04-04-2012 0600,24.4,26.9
04-04-2012 0700,24.2,
04-04-2012 0800,24.1,26.6
04-04-2012 0900,24,26.5
04-04-2012 1000,23.4,
04-04-2012 1100,23.7,26
04-04-2012 1200,23.9,26.1
04-04-2012 1300,24.2,26.3
04-04-2012 1400,24.2,26.2
04-04-2012 1500,25.3,26.5
04-04-2012 1600,25.3,27
04-04-2012 1700,25.6,27.6
04-04-2012 1800,26.2,28.3
04-04-2012 1900,26.3,28.8
04-04-2012 2000,26.5,29
04-04-2012 2100,26.6,30
04-04-2012 2200,26.4,29.4
04-04-2012 2300,26.1,29.7
04-05-2012 0000,25.8,29.8
04-05-2012 0100,25.3,29.3
04-05-2012 0200,25.2,29.2
04-05-2012 0300,25.1,28.4
04-05-2012 0400,25,28.2
04-05-2012 0500,24.7,28
04-05-2012 0600,24.5,27.7
04-05-2012 0700,24.1,27.6
04-05-2012 0800,24,27.5
04-05-2012 0900,23.7,27.2
04-05-2012 1000,23.5,27.3
04-05-2012 1100,23.5,27.2
04-05-2012 1200,23.3,26.9
04-05-2012 1300,23.4,26.8
04-05-2012 1400,24.2,26.9
04-05-2012 1500,25.2,26.9
04-05-2012 1600,26.2,27.3
04-05-2012 1700,27.9,27.8
04-05-2012 1800,30.5,28.9
04-05-2012 1900,29.5,30.2
04-05-2012 2000,28.1,29.6
04-05-2012 2100,27.6,29.4
04-05-2012 2200,27.7,29.9
04-05-2012 2300,26.4,30.8
04-06-2012 0000,25.8,30.1
04-06-2012 0100,25.4,29
04-06-2012 0200,25.2,28.9
04-06-2012 0300,25,31.9
04-06-2012 0400,24.7,31.5
04-06-2012 0500,24.4,31.3
04-06-2012 0600,24.3,28
04-06-2012 0700,23.7,27.8
04-06-2012 0800,23.6,27.4
04-06-2012 0900,23.6,27.3
04-06-2012 1000,23.6,27.1
04-06-2012 1100,23.5,26.7
04-06-2012 1200,23.6,26.9
04-06-2012 1300,23.9,27
04-06-2012 1400,24.4,26.6
04-06-2012 1500,24.8,27.1
04-06-2012 1600,24.8,27.6
04-06-2012 1700,24.6,27.4
04-06-2012 1800,24.8,27.9
04-06-2012 1900,25.1,28.5
04-06-2012 2000,25.3,28.6
04-06-2012 2100,25.2,28.3
04-06-2012 2200,25.1,28.3
04-06-2012 2300,25.3,28.2
04-07-2012 0000,24.8,28.1
04-07-2012 0100,24.7,28.1
04-07-2012 0200,24.6,27.5
04-07-2012 0300,24.5,26.7
04-07-2012 0400,24.4,27.2
04-07-2012 0500,24.2,27.1
04-07-2012 0600,24.1,26.4
04-07-2012 0700,24,26.6
04-07-2012 0800,24,26.5
04-07-2012 0900,24,26.5
04-07-2012 1000,23.9,26.2
04-07-2012 1100,24,26.4
04-07-2012 1200,24,26.2
04-07-2012 1300,24,26.1
04-07-2012 1400,24.4,26.3
04-07-2012 1500,24.4,26.1
04-07-2012 1600,24.9,26.6
04-07-2012 1700,24.4,26.5
04-07-2012 1800,25,27.2
04-07-2012 1900,24.6,27.6
04-07-2012 2000,24.7,27.7
04-07-2012 2100,24.7,28.1
04-07-2012 2200,24.6,29.2
04-07-2012 2300,24.4,28.8
04-08-2012 0000,24.3,28.8
04-08-2012 0100,24.2,28.5
04-08-2012 0200,24.2,27.9
04-08-2012 0300,24.2,26.6
04-08-2012 0400,24.2,25.9
04-08-2012 0500,24.1,25.5
04-08-2012 0600,24,26.2
04-08-2012 0700,23.8,24.8
04-08-2012 0800,24,24.9
04-08-2012 0900,23.9,25.3
04-08-2012 1000,23.9,24.3
04-08-2012 1100,24,25.5
04-08-2012 1200,23.8,25.6
04-08-2012 1300,24,25.4
04-08-2012 1400,24.1,25.2
04-08-2012 1500,24.2,25.5
04-08-2012 1600,24,24.5
04-08-2012 1700,24.1,26.1
04-08-2012 1800,23.9,26.6
04-08-2012 1900,24,26.3
04-08-2012 2000,24,26.8
04-08-2012 2100,24.1,27
04-08-2012 2200,24.3,29.4
04-08-2012 2300,24.3,28.5
04-09-2012 0000,24.2,28.7
04-09-2012 0100,23.9,27.8
04-09-2012 0200,23.9,27.1
04-09-2012 0300,23.9,26.3
04-09-2012 0400,23.8,25.9
04-09-2012 0500,23.6,25.8
04-09-2012 0600,23.5,25.7
04-09-2012 0700,23.2,25.6
04-09-2012 0800,23,25.5
04-09-2012 0900,22.6,24.8
04-09-2012 1000,22.4,25.2
04-09-2012 1100,22.4,25.2
04-09-2012 1200,22.4,24.9
04-09-2012 1300,23.3,25.1
04-09-2012 1400,23.6,25.1
04-09-2012 1500,23.9,25.6
04-09-2012 1600,23.8,25.7
04-09-2012 1700,23.7,26
04-09-2012 1800,23.8,26.2
04-09-2012 1900,23.8,26.6
04-09-2012 2000,24,27.1
04-09-2012 2100,24,27.9
04-09-2012 2200,24.1,29.6
04-09-2012 2300,23.9,29.8
04-10-2012 0000,24,27.6
04-10-2012 0100,23.6,27.8
04-10-2012 0200,23.4,27.6
04-10-2012 0300,23.1,26.3
04-10-2012 0400,23,26.1
04-10-2012 0500,22.9,25.8
04-10-2012 0600,22.8,25.6
04-10-2012 0700,22.7,25.2
04-10-2012 0800,22.7,25.3
04-10-2012 0900,22.5,25.4
04-10-2012 1000,22.7,24.9
04-10-2012 1100,22.7,24.8
04-10-2012 1200,22.8,24.8
04-10-2012 1300,23.5,24.8
04-10-2012 1400,24,24.7
04-10-2012 1500,24.1,26.8
04-10-2012 1600,24,25.1
04-10-2012 1700,24.5,25.8
04-10-2012 1800,24.3,26.2
04-10-2012 1900,24.3,26.4
04-10-2012 2000,24,27
04-10-2012 2100,24.6,27
04-10-2012 2200,24.5,27.3
04-10-2012 2300,24.2,26.9
04-11-2012 0000,24.1,27
04-11-2012 0100,23.9,26.2
04-11-2012 0200,23.9,26.1
04-11-2012 0300,23.7,26.1
04-11-2012 0400,23.8,25.7
04-11-2012 0500,23.9,25.3
04-11-2012 0600,23.9,25.3
04-11-2012 0700,23.9,25.3
04-11-2012 0800,23.8,25
04-11-2012 0900,23.9,24.9
04-11-2012 1000,23.8,24.8
04-11-2012 1100,23.8,24.7
04-11-2012 1200,23.8,24.3
04-11-2012 1300,24.1,24.4
04-11-2012 1400,24.6,24.4
04-11-2012 1500,25.1,24.5
04-11-2012 1600,25.3,25.1
04-11-2012 1700,25.4,25.5
04-11-2012 1800,25.1,26.1
04-11-2012 1900,24.7,26.7
04-11-2012 2000,25.8,27.1
04-11-2012 2100,25,27.1
04-11-2012 2200,25.3,27.3
04-11-2012 2300,25.1,27.4
04-12-2012 0000,24.9,26.5
04-12-2012 0100,24.5,26.9
04-12-2012 0200,24.3,26
04-12-2012 0300,24.3,26.1
04-12-2012 0400,24.2,25.5
04-12-2012 0500,24.2,25.3
04-12-2012 0600,24.2,25.6
04-12-2012 0700,24.1,25.2
04-12-2012 0800,24,25.2
04-12-2012 0900,23.8,25.5
04-12-2012 1000,23.8,24.7
04-12-2012 1100,23.7,24.5
04-12-2012 1200,24,24.5
04-12-2012 1300,24.3,24.2
04-12-2012 1400,24.5,24.2
04-12-2012 1500,25,24.4
04-12-2012 1600,24.9,24.7
04-12-2012 1700,25.1,25.1
04-12-2012 1800,25.4,25.6
04-12-2012 1900,25.6,26.2
04-12-2012 2000,25.6,26.6
04-12-2012 2100,25.4,26.7
04-12-2012 2200,25.4,26.8
04-12-2012 2300,25.2,26.7
04-13-2012 0000,24.8,26.3
04-13-2012 0100,24.6,26
04-13-2012 0200,24.5,25.6
04-13-2012 0300,24.5,25.3
04-13-2012 0400,24.3,27.9
04-13-2012 0500,24.4,27.6
04-13-2012 0600,24.3,27.3
04-13-2012 0700,24.2,24.9
04-13-2012 0800,24.3,24.6
04-13-2012 0900,24.3,24.4
04-13-2012 1000,24.2,24.4
04-13-2012 1100,24.1,24.3
04-13-2012 1200,24.2,24.2
04-13-2012 1300,24.6,24.1
04-13-2012 1400,24.8,24.2
04-13-2012 1500,25.3,24.6
04-13-2012 1600,25.6,25
04-13-2012 1700,25.8,25.3
04-13-2012 1800,26.3,25.7
04-13-2012 1900,26.6,28.2
04-13-2012 2000,26.1,26.8
04-13-2012 2100,26.4,27.1
04-13-2012 2200,26.1,27.1
04-13-2012 2300,26,27
04-14-2012 0000,25.5,26.7
04-14-2012 0100,25.2,26.4
04-14-2012 0200,25.3,26.1
04-14-2012 0300,25.2,25.8
04-14-2012 0400,25.2,25.7
04-14-2012 0500,25.1,25.5
04-14-2012 0600,25.2,25.4
04-14-2012 0700,25.1,25.6
04-14-2012 0800,25.1,25.3
04-14-2012 0900,25.1,25.3
04-14-2012 1000,25,25.1
04-14-2012 1100,24.9,25.4
04-14-2012 1200,24.9,25.1
04-14-2012 1300,25,25
04-14-2012 1400,25.2,24.9
04-14-2012 1500,25.7,24.9
04-14-2012 1600,25.9,25.1
04-14-2012 1700,25.8,25.4
04-14-2012 1800,26.3,25.8
04-14-2012 1900,26.3,26.4
04-14-2012 2000,26.3,26.7
