dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
02-06-2025 1900,22.3,22.9
02-06-2025 2000,22.6,23.3
02-06-2025 2100,22.9,23.6
02-06-2025 2200,22.5,23.8
02-06-2025 2300,22.0,23.7
02-07-2025 0000,20.6,23.6
02-07-2025 0100,20.4,23.4
02-07-2025 0200,20.1,23.1
02-07-2025 0300,20.2,22.8
02-07-2025 0400,20.2,22.5
02-07-2025 0500,20.4,22.2
02-07-2025 0600,20.0,22.0
02-07-2025 0700,19.9,22.0
02-07-2025 0800,19.7,22.0
02-07-2025 0900,19.0,22.0
02-07-2025 1000,19.2,21.9
02-07-2025 1100,19.1,21.9
02-07-2025 1200,19.0,21.9
02-07-2025 1300,19.1,22.0
02-07-2025 1400,19.3,21.8
02-07-2025 1500,19.6,21.9
02-07-2025 1600,20.8,22.1
02-07-2025 1700,21.9,22.2
02-07-2025 1800,22.5,22.4
02-07-2025 1900,23.7,22.8
02-07-2025 2000,23.7,23.2
02-07-2025 2100,23.0,23.7
02-07-2025 2200,22.2,24.1
02-07-2025 2300,21.3,24.0
02-08-2025 0000,20.6,23.8
02-08-2025 0100,20.6,23.4
02-08-2025 0200,20.7,23.3
02-08-2025 0300,20.7,23.1
02-08-2025 0400,19.9,22.9
02-08-2025 0500,19.9,22.8
02-08-2025 0600,19.9,22.6
02-08-2025 0700,19.5,22.5
02-08-2025 0800,19.4,22.6
02-08-2025 0900,19.3,22.6
02-08-2025 1000,19.2,22.6
02-08-2025 1100,19.6,22.4
02-08-2025 1200,20.1,22.5
02-08-2025 1300,20.2,22.0
02-08-2025 1400,20.1,22.0
02-08-2025 1500,20.3,22.1
02-08-2025 1600,22.7,22.4
02-08-2025 1700,22.6,22.6
02-08-2025 1800,23.4,22.9
02-08-2025 1900,23.5,23.5
02-08-2025 2000,23.6,23.9
02-08-2025 2100,22.9,24.1
02-08-2025 2200,22.7,24.1
02-08-2025 2300,21.9,24.1
02-09-2025 0000,20.7,23.9
02-09-2025 0100,20.5,23.6
02-09-2025 0200,20.3,23.3
02-09-2025 0300,19.8,23.0
02-09-2025 0400,19.4,22.8
02-09-2025 0500,19.7,22.5
02-09-2025 0600,19.4,22.3
02-09-2025 0700,19.5,22.2
02-09-2025 0800,19.3,22.4
02-09-2025 0900,19.4,22.5
02-09-2025 1000,19.2,22.3
02-09-2025 1100,19.3,22.3
02-09-2025 1200,19.0,22.4
02-09-2025 1300,19.2,22.6
02-09-2025 1400,19.4,22.6
02-09-2025 1500,20.6,22.3
02-09-2025 1600,20.9,22.5
02-09-2025 1700,22.1,22.9
02-09-2025 1800,22.3,23.2
02-09-2025 1900,22.4,23.8
02-09-2025 2000,22.5,24.3
02-09-2025 2100,22.7,24.8
02-09-2025 2200,22.3,24.8
02-09-2025 2300,21.7,24.9
02-10-2025 0000,21.2,25.5
02-10-2025 0100,21.0,24.8
02-10-2025 0200,20.8,24.8
02-10-2025 0300,20.6,24.7
02-10-2025 0400,20.6,24.3
02-10-2025 0500,20.6,24.0
02-10-2025 0600,20.4,23.8
02-10-2025 0700,20.3,23.6
02-10-2025 0800,20.3,23.4
02-10-2025 0900,19.8,23.1
02-10-2025 1000,19.2,23.0
02-10-2025 1100,19.3,22.7
02-10-2025 1200,17.8,22.4
02-10-2025 1300,17.8,22.2
02-10-2025 1400,17.4,21.8
02-10-2025 1500,17.3,21.7
02-10-2025 1600,17.3,21.5
02-10-2025 1700,17.4,21.5
02-10-2025 1800,17.6,21.5
02-10-2025 1900,17.8,21.3
02-10-2025 2000,18.0,21.3
02-10-2025 2100,18.7,21.3
02-10-2025 2200,19.8,21.3
02-10-2025 2300,21.0,21.4
02-11-2025 0000,20.8,21.4
02-11-2025 0100,20.0,21.4
02-11-2025 0200,19.7,21.4
02-11-2025 0300,19.7,21.4
02-11-2025 0400,19.6,21.4
02-11-2025 0500,19.7,21.2
02-11-2025 0600,19.6,21.2
02-11-2025 0700,19.6,21.3
02-11-2025 0800,19.7,21.3
02-11-2025 0900,19.9,21.2
02-11-2025 1000,19.7,21.3
02-11-2025 1100,19.9,21.3
02-11-2025 1200,19.8,21.0
02-11-2025 1300,19.7,21.1
02-11-2025 1400,20.3,21.2
02-11-2025 1500,20.9,21.4
02-11-2025 1600,21.6,21.7
02-11-2025 1700,21.4,21.8
02-11-2025 1800,22.5,22.3
02-11-2025 1900,22.0,22.5
02-11-2025 2000,21.6,22.6
02-11-2025 2100,21.9,22.7
02-11-2025 2200,22.0,22.8
02-11-2025 2300,21.8,22.8
02-12-2025 0000,20.9,22.7
02-12-2025 0100,20.7,22.5
02-12-2025 0200,20.3,22.4
02-12-2025 0300,20.3,22.3
02-12-2025 0400,20.7,22.1
02-12-2025 0500,20.0,21.9
02-12-2025 0600,20.2,21.9
02-12-2025 0700,20.2,21.9
02-12-2025 0800,20.7,22.0
02-12-2025 0900,20.4,22.0
02-12-2025 1000,20.5,21.9
02-12-2025 1100,20.0,21.9
02-12-2025 1200,20.5,21.9
02-12-2025 1300,20.4,21.7
02-12-2025 1400,20.9,21.9
02-12-2025 1500,21.7,21.9
02-12-2025 1600,22.1,22.0
02-12-2025 1700,23.0,22.3
02-12-2025 1800,24.0,22.5
02-12-2025 1900,25.0,22.6
02-12-2025 2000,24.7,23.1
02-12-2025 2100,25.1,23.5
02-12-2025 2200,23.9,23.9
02-12-2025 2300,22.2,24.3
02-13-2025 0000,19.8,24.2
02-13-2025 0100,18.3,23.3
02-13-2025 0200,17.0,22.7
02-13-2025 0300,16.5,22.0
02-13-2025 0400,15.9,21.6
02-13-2025 0500,15.2,21.3
02-13-2025 0600,14.1,20.9
02-13-2025 0700,13.7,20.6
02-13-2025 0800,13.0,20.1
02-13-2025 0900,12.8,19.7
02-13-2025 1000,12.1,19.4
02-13-2025 1100,11.4,19.1
02-13-2025 1200,10.1,18.9
02-13-2025 1300,9.6,18.5
02-13-2025 1400,9.1,18.3
02-13-2025 1500,8.9,18.2
02-13-2025 1600,8.7,17.7
02-13-2025 1700,9.4,17.5
02-13-2025 1800,8.7,17.5
02-13-2025 1900,8.9,17.4
02-13-2025 2000,9.9,17.2
02-13-2025 2100,10.7,16.9
02-13-2025 2200,11.4,16.8
02-13-2025 2300,12.3,16.4
02-14-2025 0000,12.4,16.2
02-14-2025 0100,12.6,15.8
02-14-2025 0200,12.6,15.4
02-14-2025 0300,12.5,15.6
02-14-2025 0400,12.4,15.7
02-14-2025 0500,12.3,15.4
02-14-2025 0600,12.2,15.0
02-14-2025 0700,12.1,14.7
02-14-2025 0800,12.0,14.2
02-14-2025 0900,10.6,14.3
02-14-2025 1000,10.5,14.0
02-14-2025 1100,9.7,14.3
02-14-2025 1200,9.1,14.2
02-14-2025 1300,8.4,14.2
02-14-2025 1400,8.7,14.1
02-14-2025 1500,8.1,14.0
02-14-2025 1600,8.7,14.1
02-14-2025 1700,8.3,14.0
02-14-2025 1800,8.4,14.1
02-14-2025 1900,8.9,14.2
02-14-2025 2000,9.4,14.3
02-14-2025 2100,10.3,14.3
02-14-2025 2200,10.9,14.3
02-14-2025 2300,11.6,14.3
02-15-2025 0000,12.5,14.2
02-15-2025 0100,12.6,14.1
02-15-2025 0200,12.5,14.0
02-15-2025 0300,12.4,14.0
02-15-2025 0400,11.5,14.0
02-15-2025 0500,11.4,14.0
02-15-2025 0600,11.3,14.1
02-15-2025 0700,11.5,14.2
02-15-2025 0800,11.5,14.1
02-15-2025 0900,11.6,14.1
02-15-2025 1000,12.5,14.1
02-15-2025 1100,12.3,14.1
02-15-2025 1200,12.3,14.1
02-15-2025 1300,12.3,14.1
02-15-2025 1400,15.1,14.0
02-15-2025 1500,17.9,14.1
02-15-2025 1600,19.2,14.5
02-15-2025 1700,21.3,15.1
02-15-2025 1800,21.5,15.4
02-15-2025 1900,21.8,15.8
02-15-2025 2000,21.6,16.3
02-15-2025 2100,22.3,16.5
02-15-2025 2200,18.3,16.7
02-15-2025 2300,18.3,16.7
02-16-2025 0000,18.7,16.9
02-16-2025 0100,17.9,16.7
02-16-2025 0200,17.3,16.9
02-16-2025 0300,16.5,17.3
02-16-2025 0400,16.0,17.3
02-16-2025 0500,15.6,17.3
02-16-2025 0600,15.5,17.0
02-16-2025 0700,15.2,16.8
02-16-2025 0800,15.0,16.6
02-16-2025 0900,16.8,16.5
02-16-2025 1000,15.5,16.2
02-16-2025 1100,14.9,15.9
02-16-2025 1200,13.5,15.8
02-16-2025 1300,12.2,15.7
02-16-2025 1400,11.0,15.4
02-16-2025 1500,10.1,15.1
02-16-2025 1600,9.8,14.9
02-16-2025 1700,10.3,15.2
02-16-2025 1800,11.5,15.5
02-16-2025 1900,12.5,15.9
02-16-2025 2000,13.2,16.2
02-16-2025 2100,14.2,16.4
02-16-2025 2200,15.1,16.5
02-16-2025 2300,15.6,16.5
02-17-2025 0000,15.7,16.3
02-17-2025 0100,14.5,16.1
02-17-2025 0200,14.5,15.7
02-17-2025 0300,13.8,15.4
02-17-2025 0400,13.4,15.1
02-17-2025 0500,12.5,14.5
02-17-2025 0600,12.2,14.6
02-17-2025 0700,11.9,14.5
02-17-2025 0800,11.7,14.5
02-17-2025 0900,11.5,14.2
02-17-2025 1000,10.7,13.7
02-17-2025 1100,10.4,14.0
02-17-2025 1200,9.7,14.0
02-17-2025 1300,9.5,13.2
02-17-2025 1400,9.3,13.7
02-17-2025 1500,9.6,13.9
02-17-2025 1600,10.4,14.0
02-17-2025 1700,11.4,14.5
02-17-2025 1800,13.3,15.0
02-17-2025 1900,14.5,15.0
02-17-2025 2000,19.2,15.5
02-17-2025 2100,19.6,15.9
02-17-2025 2200,19.9,16.5
02-17-2025 2300,19.7,16.4
02-18-2025 0000,18.4,16.5
02-18-2025 0100,17.3,16.6
02-18-2025 0200,17.2,16.6
02-18-2025 0300,17.5,16.4
02-18-2025 0400,17.0,16.1
02-18-2025 0500,16.8,16.1
02-18-2025 0600,17.1,15.9
02-18-2025 0700,16.9,15.8
02-18-2025 0800,16.9,15.6
02-18-2025 0900,16.9,15.6
02-18-2025 1000,16.5,15.5
02-18-2025 1100,17.9,15.5
02-18-2025 1200,18.6,15.5
02-18-2025 1300,18.7,15.6
02-18-2025 1400,19.1,15.7
02-18-2025 1500,20.1,15.7
02-18-2025 1600,20.8,16.0
02-18-2025 1700,21.5,16.3
02-18-2025 1800,22.3,16.7
02-18-2025 1900,22.1,17.0
02-18-2025 2000,21.3,17.3
02-18-2025 2100,22.2,17.6
02-18-2025 2200,22.6,17.8
02-18-2025 2300,21.7,18.1
02-19-2025 0000,20.9,18.2
02-19-2025 0100,20.1,18.2
02-19-2025 0200,20.1,18.2
02-19-2025 0300,19.7,18.0
02-19-2025 0400,20.2,17.9
02-19-2025 0500,20.3,18.0
02-19-2025 0600,12.3,18.1
02-19-2025 0700,10.9,17.7
02-19-2025 0800,9.0,17.2
02-19-2025 0900,8.3,16.7
02-19-2025 1000,7.1,16.1
02-19-2025 1100,5.9,15.6
02-19-2025 1200,5.2,15.2
02-19-2025 1300,5.0,14.8
02-19-2025 1400,3.9,14.6
02-19-2025 1500,3.5,14.4
02-19-2025 1600,2.6,14.0
02-19-2025 1700,2.0,13.7
02-19-2025 1800,2.6,13.6
02-19-2025 1900,3.8,13.6
02-19-2025 2000,5.8,13.5
02-19-2025 2100,6.1,13.2
02-19-2025 2200,5.8,12.9
02-19-2025 2300,5.8,12.8
02-20-2025 0000,5.2,12.6
02-20-2025 0100,4.4,12.5
02-20-2025 0200,3.4,12.3
02-20-2025 0300,2.7,11.9
02-20-2025 0400,2.0,11.7
02-20-2025 0500,1.8,11.4
02-20-2025 0600,1.6,11.1
02-20-2025 0700,1.1,10.9
02-20-2025 0800,0.9,10.6
02-20-2025 0900,1.0,10.4
02-20-2025 1000,0.3,10.2
02-20-2025 1100,-0.1,9.9
02-20-2025 1200,0.0,9.6
02-20-2025 1300,0.0,9.1
02-20-2025 1400,-0.1,8.9
02-20-2025 1500,-0.7,9.0
02-20-2025 1600,-1.1,9.1
02-20-2025 1700,-0.7,8.9
02-20-2025 1800,-0.5,9.1
02-20-2025 1900,-0.1,7.9
02-20-2025 2000,0.4,7.8
02-20-2025 2100,1.1,7.9
02-20-2025 2200,2.3,7.9
02-20-2025 2300,3.4,7.7
02-21-2025 0000,4.2,7.6
02-21-2025 0100,4.9,7.8
02-21-2025 0200,5.4,8.0
02-21-2025 0300,5.7,7.9
02-21-2025 0400,5.7,7.8
02-21-2025 0500,5.7,7.8
02-21-2025 0600,5.6,7.8
02-21-2025 0700,5.3,7.7
02-21-2025 0800,5.3,7.6
02-21-2025 0900,5.4,7.4
02-21-2025 1000,5.4,7.2
02-21-2025 1100,5.0,7.2
02-21-2025 1200,4.9,7.0
02-21-2025 1300,4.9,6.9
02-21-2025 1400,5.0,6.5
02-21-2025 1500,5.1,6.3
02-21-2025 1600,4.3,6.1
02-21-2025 1700,4.2,6.2
02-21-2025 1800,4.2,6.3
02-21-2025 1900,4.5,6.2
02-21-2025 2000,4.7,6.3
02-21-2025 2100,5.6,6.5
02-21-2025 2200,5.8,6.5
02-21-2025 2300,6.1,6.7
02-22-2025 0000,6.2,6.7
02-22-2025 0100,6.3,6.5
02-22-2025 0200,6.2,6.6
02-22-2025 0300,6.3,6.7
02-22-2025 0400,6.3,6.7
02-22-2025 0500,6.1,6.6
02-22-2025 0600,5.9,6.5
02-22-2025 0700,5.6,6.4
02-22-2025 0800,5.4,6.4
02-22-2025 0900,5.4,6.4
02-22-2025 1000,5.2,6.4
02-22-2025 1100,4.8,6.4
02-22-2025 1200,4.5,6.2
02-22-2025 1300,4.6,6.0
02-22-2025 1400,4.7,6.0
02-22-2025 1500,3.8,6.1
02-22-2025 1600,3.3,6.2
02-22-2025 1700,3.2,6.3
02-22-2025 1800,3.3,6.5
02-22-2025 1900,3.5,6.6
02-22-2025 2000,3.8,6.5
02-22-2025 2100,4.4,6.5
02-22-2025 2200,4.8,6.3
02-22-2025 2300,4.9,6.2
02-23-2025 0000,5.1,6.1
02-23-2025 0100,5.1,6.1
02-23-2025 0200,5.4,6.2
02-23-2025 0300,5.7,6.3
02-23-2025 0400,5.6,6.3
02-23-2025 0500,6.1,6.4
02-23-2025 0600,6.1,6.4
02-23-2025 0700,5.9,6.4
02-23-2025 0800,5.8,6.5
02-23-2025 0900,5.8,6.5
02-23-2025 1000,5.8,6.5
02-23-2025 1100,5.8,6.4
02-23-2025 1200,6.0,6.5
02-23-2025 1300,6.1,6.5
02-23-2025 1400,6.3,6.5
02-23-2025 1500,6.8,6.5
02-23-2025 1600,7.6,6.6
02-23-2025 1700,8.4,6.8
02-23-2025 1800,8.9,7.1
02-23-2025 1900,9.6,7.2
02-23-2025 2000,9.7,7.1
02-23-2025 2100,9.9,7.0
02-23-2025 2200,10.7,7.2
02-23-2025 2300,11.1,7.6
02-24-2025 0000,11.2,7.6
02-24-2025 0100,11.5,7.6
02-24-2025 0200,9.6,7.6
02-24-2025 0300,9.2,7.5
02-24-2025 0400,7.9,7.5
02-24-2025 0500,8.7,7.5
02-24-2025 0600,8.1,7.4
02-24-2025 0700,7.1,7.2
02-24-2025 0800,6.8,7.2
02-24-2025 0900,6.3,7.1
02-24-2025 1000,5.6,7.0
02-24-2025 1100,4.8,7.0
02-24-2025 1200,4.8,7.0
02-24-2025 1300,5.1,6.9
02-24-2025 1400,4.4,6.9
02-24-2025 1500,5.3,6.9
02-24-2025 1600,7.8,7.1
02-24-2025 1700,10.6,7.7
02-24-2025 1800,12.6,8.1
02-24-2025 1900,15.2,8.7
02-24-2025 2000,15.5,10.4
02-24-2025 2100,15.8,10.3
02-24-2025 2200,15.9,10.9
02-24-2025 2300,15.4,10.8
02-25-2025 0000,14.8,10.8
02-25-2025 0100,13.3,10.7
02-25-2025 0200,13.2,11.0
02-25-2025 0300,12.2,10.4
02-25-2025 0400,13.4,10.2
02-25-2025 0500,13.3,10.1
02-25-2025 0600,13.8,9.9
02-25-2025 0700,12.6,9.9
02-25-2025 0800,10.5,9.8
02-25-2025 0900,9.7,9.7
02-25-2025 1000,10.3,9.5
02-25-2025 1100,8.6,9.5
02-25-2025 1200,8.1,9.4
02-25-2025 1300,8.3,9.4
02-25-2025 1400,9.0,9.3
02-25-2025 1500,9.0,9.4
02-25-2025 1600,10.0,9.6
02-25-2025 1700,11.1,10.2
02-25-2025 1800,19.5,10.8
02-25-2025 1900,19.7,11.8
02-25-2025 2000,20.1,12.3
02-25-2025 2100,20.3,12.8
02-25-2025 2200,20.4,13.2
02-25-2025 2300,20.1,13.3
02-26-2025 0000,18.8,13.4
02-26-2025 0100,17.5,13.5
02-26-2025 0200,17.3,13.4
02-26-2025 0300,16.7,13.3
02-26-2025 0400,16.5,13.2
02-26-2025 0500,16.5,13.1
02-26-2025 0600,16.2,13.0
02-26-2025 0700,16.5,12.9
02-26-2025 0800,16.7,12.9
02-26-2025 0900,16.3,12.8
02-26-2025 1000,15.3,12.8
02-26-2025 1100,15.3,12.8
02-26-2025 1200,14.7,12.8
02-26-2025 1300,15.2,12.7
02-26-2025 1400,16.8,12.7
02-26-2025 1500,18.4,12.9
02-26-2025 1600,19.8,13.3
02-26-2025 1700,20.6,13.9
02-26-2025 1800,21.1,14.5
02-26-2025 1900,21.4,15.0
02-26-2025 2000,21.8,15.6
02-26-2025 2100,21.9,16.1
02-26-2025 2200,21.8,16.6
02-26-2025 2300,21.3,16.3
02-27-2025 0000,19.9,16.5
02-27-2025 0100,18.0,16.4
02-27-2025 0200,18.2,16.5
02-27-2025 0300,17.6,16.5
02-27-2025 0400,17.7,16.5
02-27-2025 0500,16.9,16.3
02-27-2025 0600,16.8,16.0
02-27-2025 0700,17.2,16.0
02-27-2025 0800,16.8,16.0
02-27-2025 0900,16.4,15.9
02-27-2025 1000,16.5,15.9
02-27-2025 1100,17.1,15.9
02-27-2025 1200,17.2,15.9
02-27-2025 1300,16.9,16.0
02-27-2025 1400,16.9,16.2
02-27-2025 1500,16.6,16.4
02-27-2025 1600,16.3,16.7
02-27-2025 1700,17.3,17.2
02-27-2025 1800,18.5,17.8
02-27-2025 1900,20.5,18.3
02-27-2025 2000,22.6,19.0
02-27-2025 2100,21.9,19.7
02-27-2025 2200,20.8,20.3
02-27-2025 2300,21.1,20.1
02-28-2025 0000,20.5,20.3
02-28-2025 0100,19.4,20.7
02-28-2025 0200,18.8,20.7
02-28-2025 0300,19.5,20.8
02-28-2025 0400,19.5,20.0
02-28-2025 0500,18.7,19.5
02-28-2025 0600,18.2,19.1
02-28-2025 0700,17.9,18.6
02-28-2025 0800,17.6,18.1
02-28-2025 0900,17.7,18.2
02-28-2025 1000,17.0,18.2
02-28-2025 1100,17.0,18.1
02-28-2025 1200,16.6,18.0
02-28-2025 1300,16.1,17.9
02-28-2025 1400,16.3,18.0
02-28-2025 1500,16.2,18.0
02-28-2025 1600,16.6,18.1
02-28-2025 1700,17.6,18.3
02-28-2025 1800,19.6,18.5
02-28-2025 1900,19.8,19.2
02-28-2025 2000,20.6,19.6
02-28-2025 2100,20.7,19.5
02-28-2025 2200,21.1,19.8
02-28-2025 2300,20.6,20.1
03-01-2025 0000,19.3,20.3
03-01-2025 0100,18.1,20.5
03-01-2025 0200,17.8,20.5
03-01-2025 0300,17.8,20.5
03-01-2025 0400,18.2,19.7
03-01-2025 0500,18.1,19.4
03-01-2025 0600,17.9,19.3
03-01-2025 0700,17.4,19.2
03-01-2025 0800,17.8,19.0
03-01-2025 0900,16.7,18.8
03-01-2025 1000,14.9,18.6
03-01-2025 1100,15.4,18.5
03-01-2025 1200,16.0,18.4
03-01-2025 1300,15.6,18.4
03-01-2025 1400,15.8,18.3
03-01-2025 1500,16.6,18.3
03-01-2025 1600,16.8,18.5
03-01-2025 1700,17.4,18.9
03-01-2025 1800,19.0,19.4
03-01-2025 1900,20.7,20.3
03-01-2025 2000,21.2,20.2
03-01-2025 2100,21.0,20.8
03-01-2025 2200,21.2,21.4
03-01-2025 2300,20.2,21.7
03-02-2025 0000,18.6,21.9
03-02-2025 0100,16.9,21.8
03-02-2025 0200,18.2,21.4
03-02-2025 0300,18.8,21.0
03-02-2025 0400,19.0,20.8
03-02-2025 0500,18.9,20.6
03-02-2025 0600,18.3,20.3
03-02-2025 0700,18.6,20.2
03-02-2025 0800,18.2,20.0
03-02-2025 0900,17.8,19.8
03-02-2025 1000,17.4,19.6
03-02-2025 1100,17.6,19.4
03-02-2025 1200,17.6,19.2
03-02-2025 1300,18.1,19.0
03-02-2025 1400,19.8,19.1
03-02-2025 1500,20.9,19.2
03-02-2025 1600,22.1,19.5
03-02-2025 1700,22.7,19.9
03-02-2025 1800,23.1,20.5
03-02-2025 1900,22.9,21.1
03-02-2025 2000,22.7,21.6
03-02-2025 2100,22.8,21.9
03-02-2025 2200,22.1,22.1
03-02-2025 2300,21.8,22.3
03-03-2025 0000,20.8,22.2
03-03-2025 0100,20.3,22.1
03-03-2025 0200,20.3,22.0
03-03-2025 0300,20.2,21.8
03-03-2025 0400,20.5,21.7
03-03-2025 0500,20.1,21.6
03-03-2025 0600,20.3,21.5
03-03-2025 0700,20.1,21.3
03-03-2025 0800,20.4,21.2
03-03-2025 0900,20.2,21.1
03-03-2025 1000,20.3,21.0
03-03-2025 1100,19.9,20.9
03-03-2025 1200,20.0,20.8
03-03-2025 1300,20.5,20.8
03-03-2025 1400,20.6,20.7
03-03-2025 1500,21.7,20.7
03-03-2025 1600,22.2,20.9
03-03-2025 1700,22.2,21.0
03-03-2025 1800,22.9,21.3
03-03-2025 1900,22.7,21.6
03-03-2025 2000,22.7,22.2
03-03-2025 2100,22.4,22.3
03-03-2025 2200,22.1,22.5
03-03-2025 2300,21.6,22.5
03-04-2025 0000,21.1,22.4
03-04-2025 0100,20.7,21.9
03-04-2025 0200,20.7,21.7
03-04-2025 0300,20.4,21.5
03-04-2025 0400,20.8,21.3
03-04-2025 0500,20.8,21.4
03-04-2025 0600,20.6,21.3
03-04-2025 0700,20.3,21.2
03-04-2025 0800,20.5,21.5
03-04-2025 0900,20.5,21.2
03-04-2025 1000,20.1,21.1
03-04-2025 1100,20.3,21.1
03-04-2025 1200,20.3,20.9
03-04-2025 1300,20.4,21.0
03-04-2025 1400,20.6,21.0
03-04-2025 1500,22.3,21.1
03-04-2025 1600,25.5,21.5
03-04-2025 1700,23.8,21.5
03-04-2025 1800,24.4,21.6
03-04-2025 1900,25.8,21.9
03-04-2025 2000,26.6,21.9
03-04-2025 2100,28.0,21.8
03-04-2025 2200,27.9,21.8
03-04-2025 2300,27.6,21.7
03-05-2025 0000,27.0,21.4
03-05-2025 0100,25.1,21.2
03-05-2025 0200,23.9,20.8
03-05-2025 0300,23.2,20.7
03-05-2025 0400,22.5,20.2
03-05-2025 0500,20.7,20.3
03-05-2025 0600,19.8,20.2
03-05-2025 0700,20.1,20.1
03-05-2025 0800,20.1,19.9
03-05-2025 0900,18.8,19.7
03-05-2025 1000,18.5,19.5
03-05-2025 1100,18.1,19.1
03-05-2025 1200,16.4,18.8
03-05-2025 1300,17.5,18.7
03-05-2025 1400,16.9,18.5
03-05-2025 1500,17.3,18.5
03-05-2025 1600,17.3,18.7
03-05-2025 1700,17.2,19.4
03-05-2025 1800,17.8,19.7
03-05-2025 1900,18.4,20.0
03-05-2025 2000,18.4,20.6
03-05-2025 2100,18.8,21.0
03-05-2025 2200,19.0,20.7
03-05-2025 2300,18.7,20.5
03-06-2025 0000,18.1,20.4
03-06-2025 0100,16.7,20.6
03-06-2025 0200,16.1,20.2
03-06-2025 0300,16.2,19.8
03-06-2025 0400,16.1,19.7
03-06-2025 0500,16.3,19.5
03-06-2025 0600,16.2,19.4
03-06-2025 0700,16.4,19.2
03-06-2025 0800,16.2,19.0
03-06-2025 0900,16.0,18.8
03-06-2025 1000,15.9,18.6
03-06-2025 1100,15.8,18.2
03-06-2025 1200,16.2,18.2
03-06-2025 1300,16.5,18.1
03-06-2025 1400,18.2,18.2
03-06-2025 1500,19.7,18.1
03-06-2025 1600,20.4,18.2
03-06-2025 1700,21.1,18.5
03-06-2025 1800,21.6,18.7
03-06-2025 1900,21.4,19.4
03-06-2025 2000,21.6,19.9
03-06-2025 2100,21.6,20.6
03-06-2025 2200,21.3,20.7
03-06-2025 2300,20.9,20.9
03-07-2025 0000,19.9,20.9
03-07-2025 0100,18.7,20.7
03-07-2025 0200,19.0,20.5
03-07-2025 0300,19.1,20.2
03-07-2025 0400,19.1,20.0
03-07-2025 0500,19.1,19.8
03-07-2025 0600,19.1,19.5
03-07-2025 0700,19.1,19.3
03-07-2025 0800,19.2,19.4
03-07-2025 0900,18.5,19.3
03-07-2025 1000,18.2,19.3
03-07-2025 1100,18.1,19.3
03-07-2025 1200,17.7,19.3
03-07-2025 1300,17.7,19.2
03-07-2025 1400,18.8,19.1
03-07-2025 1500,20.2,19.4
03-07-2025 1600,20.7,19.5
03-07-2025 1700,21.8,19.8
03-07-2025 1800,22.0,20.2
03-07-2025 1900,21.9,20.5
03-07-2025 2000,21.5,20.9
03-07-2025 2100,21.4,21.0
03-07-2025 2200,21.2,21.0
03-07-2025 2300,20.9,21.0
03-08-2025 0000,20.9,21.0
03-08-2025 0100,20.0,20.9
03-08-2025 0200,19.9,20.8
03-08-2025 0300,19.9,20.7
03-08-2025 0400,20.1,20.6
03-08-2025 0500,19.8,20.4
03-08-2025 0600,20.0,20.4
03-08-2025 0700,19.7,20.4
03-08-2025 0800,19.5,20.4
03-08-2025 0900,19.5,20.4
03-08-2025 1000,19.5,20.4
03-08-2025 1100,19.7,20.4
03-08-2025 1200,19.3,20.4
03-08-2025 1300,19.1,20.2
03-08-2025 1400,19.7,20.2
03-08-2025 1500,20.6,20.3
03-08-2025 1600,21.2,20.6
03-08-2025 1700,22.1,21.0
03-08-2025 1800,22.6,21.6
03-08-2025 1900,22.7,22.2
03-08-2025 2000,23.6,22.9
03-08-2025 2100,23.4,23.4
03-08-2025 2200,23.6,23.8
03-08-2025 2300,22.4,23.9
03-09-2025 0000,21.9,23.8
03-09-2025 0100,20.3,24.1
03-09-2025 0200,20.2,24.0
03-09-2025 0300,22.1,23.3
03-09-2025 0400,21.1,22.5
03-09-2025 0500,20.1,22.0
03-09-2025 0600,18.1,21.5
03-09-2025 0700,17.3,20.9
03-09-2025 0800,16.6,20.3
03-09-2025 0900,15.2,20.1
03-09-2025 1000,14.5,19.7
03-09-2025 1100,14.0,19.6
03-09-2025 1200,13.7,19.3
03-09-2025 1300,13.0,19.1
03-09-2025 1400,12.9,18.9
03-09-2025 1500,13.1,19.0
03-09-2025 1600,13.5,19.0
03-09-2025 1700,14.2,19.3
03-09-2025 1800,15.3,19.6
03-09-2025 1900,16.8,19.8
03-09-2025 2000,17.9,20.1
03-09-2025 2100,19.1,20.3
03-09-2025 2200,19.7,20.1
03-09-2025 2300,20.2,20.0
03-10-2025 0000,20.1,19.4
03-10-2025 0100,19.3,19.0
03-10-2025 0200,18.8,18.8
03-10-2025 0300,18.5,18.5
03-10-2025 0400,17.9,18.2
03-10-2025 0500,17.4,18.1
03-10-2025 0600,15.9,18.0
03-10-2025 0700,15.1,17.7
03-10-2025 0800,14.5,17.3
03-10-2025 0900,14.6,17.1
03-10-2025 1000,14.4,16.8
03-10-2025 1100,14.1,16.7
03-10-2025 1200,14.0,16.5
03-10-2025 1300,13.9,16.4
03-10-2025 1400,10.5,16.2
03-10-2025 1500,13.4,16.3
03-10-2025 1600,15.0,16.8
03-10-2025 1700,16.9,17.2
03-10-2025 1800,17.8,17.9
03-10-2025 1900,17.8,18.5
03-10-2025 2000,18.1,19.1
03-10-2025 2100,18.3,19.7
03-10-2025 2200,18.5,19.8
03-10-2025 2300,18.1,19.8
03-11-2025 0000,18.0,19.8
03-11-2025 0100,17.1,19.5
